date,time,long,lat,mag
1941-12-04,14:48:53,90.271,43.831,5.74
1941-12-16,19:19:44,120.431,23.342,7.23
1941-12-26,14:48:06,99.813,22.346,6.92
1942-01-08,13:31:23,72.942,39.426,5.67
1942-01-18,16:36:34,71.359,40.952,6.06
1942-01-31,17:30:40,101.348,22.247,6.36
1942-02-14,10:45:00,72.171,40.78,5.77
1942-02-28,04:54:53,70.9,38.98,5.84
1942-05-24,21:19:34,121.926,22.578,6.1
1942-05-28,15:20:07,71.059,38.951,5.89
1942-07-08,21:22:34,121.955,43.249,6.02
1942-09-03,07:44:21,96.142,30.308,5.74
1942-09-24,03:39:02,121.965,23.884,6.81
1942-12-19,09:21:10,72.735,35.956,5.63
1943-02-08,21:05:31,91.403,27.187,5.82
1943-02-23,23:20:04,99.568,22.117,5.86
1943-04-05,01:56:12,73.116,39.504,6.55
1943-04-12,04:14:01,123.438,23.707,6.28
1943-06-02,02:55:27,72.041,39.444,6.12
1943-09-24,11:31:27,73.545,36.44,6.25
1943-10-22,16:01:23,122.112,24.292,6.33
1943-10-23,17:23:22,93.829,26.705,7.18
1943-10-27,16:11:23,125.205,24.601,6.4
1943-11-07,08:25:54,118.961,22.439,5.97
1943-11-24,13:17:16,121.736,22.828,6.75
1943-12-02,05:09:01,121.519,22.745,6.79
1944-02-05,17:20:09,121.534,23.571,6.72
1944-03-09,22:03:41,84.357,43.275,6.84
1944-03-09,22:12:58,83.874,43.293,7.28
1944-03-15,05:03:58,73.212,40.071,6.01
1944-03-15,05:50:07,73.134,39.741,5.68
1944-03-15,06:17:25,73.474,39.975,5.79
1944-09-27,16:25:09,74.899,38.901,6.88
1944-09-27,16:53:02,74.348,38.7,6.5
1944-09-30,07:41:03,75.352,39.342,5.79
1944-10-14,11:20:26,101.636,30.864,5.62
1944-10-17,18:36:58,83.096,31.255,6.78
1944-10-29,00:11:35,83.192,31.025,6.55
1944-11-06,05:49:10,83.239,31.629,6.27
1944-12-19,14:09:03,124.207,39.998,6.67
1944-12-24,14:46:42,92.583,24.731,6.33
1945-01-04,05:20:49,82.792,31.416,5.46
1945-04-10,16:15:48,122.561,24.549,6.14
1945-05-19,05:02:56,91.349,24.712,5.75
1945-06-04,12:09:00,80.118,30.271,6.37
1945-06-22,18:00:54,76.19,32.529,6.42
1945-08-01,22:23:19,121.979,23.776,6.46
1945-09-19,10:41:03,83.145,29.168,5.78
1945-09-23,15:34:29,118.907,39.542,6.31
1945-10-02,00:37:20,122.129,39.104,6.3
1945-10-21,03:21:10,120.779,23.7,6.23
1946-01-26,06:37:03,98.133,24.445,6.08
1946-02-19,18:55:25,89.085,35.007,6.03
1946-03-16,11:31:29,121.491,24.604,6.34
1946-06-01,16:12:02,124.41,25.187,6.04
1946-06-02,01:09:03,122.265,24.405,6.25
1946-06-24,04:11:13,75.644,40.082,5.67
1946-09-09,10:36:38,121.949,23.826,6.1
1946-09-12,15:20:26,95.705,23.532,7.64
1946-09-15,15:52:46,87.351,34.024,5.99
1946-11-02,18:28:36,71.82,41.799,7.54
1946-11-03,13:34:12,72.036,41.618,5.81
1946-11-04,10:22:59,72.215,41.774,5.68
1946-11-06,19:56:25,80.453,34.403,6.38
1946-11-07,15:54:09,72.034,42.021,5.89
1946-11-10,00:46:45,79.074,40.785,5.98
1946-12-04,22:46:54,120.904,23.117,6.71
1947-02-10,04:02:05,85.157,31.572,6.68
1947-03-16,09:32:38,123.066,24.165,6.01
1947-03-17,08:19:38,99.491,33.498,7.58
1947-04-02,20:45:13,122.571,24.409,6.4
1947-04-04,01:07:37,122.267,24.009,5.88
1947-05-08,18:45:09,94.536,23.919,6.01
1947-05-25,23:00:06,122.747,23.369,6.01
1947-06-02,06:40:35,72.281,40.95,6.25
1947-07-10,10:19:23,76.136,32.79,5.99
1947-07-29,13:43:25,93.628,28.484,7.3
1947-08-16,05:53:14,77.494,39.889,5.8
1947-08-17,09:04:47,121.988,24.396,5.91
1947-08-19,20:07:11,80.013,31.182,5.99
1947-08-24,11:37:12,81.322,41.329,6.27
1947-09-09,23:47:59,96.779,24.855,6.02
1947-10-14,22:29:29,73.252,38.284,5.67
1947-11-15,23:04:40,123.188,24.374,5.96
1947-12-19,04:37:50,82.639,41.868,5.71
1948-02-13,04:57:13,80.917,35.931,6.31
1948-05-05,08:31:50,78.475,30.518,5.51
1948-05-25,07:11:34,100.391,30.124,7.3
1948-05-25,18:43:22,100.731,29.91,5.68
1948-05-29,14:02:14,115.429,35.093,5.95
1948-06-27,00:08:25,99.894,26.284,6.11
1948-09-10,12:02:48,72.077,41.856,5.88
1948-09-15,03:52:30,84.07,32.797,5.87
1948-09-24,23:28:06,121.913,21.576,6.23
1948-09-28,21:36:50,94.15,22.664,6.52
1948-10-01,03:10:24,121.421,21.866,6.04
1948-10-04,05:56:55,122.291,24.228,6.36
1948-10-08,19:02:01,103.908,27.05,6.06
1948-10-10,02:06:47,104.006,27.245,5.93
1948-10-23,04:47:08,122.387,24.339,6.04
1948-11-28,21:43:10,94.856,26.308,5.88
1948-12-20,23:07:28,122.487,24.132,6.42
1949-01-03,18:11:23,82.788,42.315,5.55
1949-01-19,15:00:07,122.103,23.963,6.42
1949-02-05,08:55:25,79.447,31.12,5.84
1949-02-23,16:08:12,84.237,41.926,7.36
1949-02-24,05:28:07,83.79,42.078,5.84
1949-03-04,10:19:32,70.698,36.563,7.5
1949-03-06,11:27:59,83.961,42.268,5.51
1949-03-09,04:21:06,72.506,41.736,5.5
1949-03-09,05:25:35,84.543,41.399,5.6
1949-03-11,22:28:17,99.037,25.952,5.69
1949-05-25,08:23:53,83.559,41.775,6.44
1949-06-11,14:14:21,121.793,24.169,5.88
1949-06-15,09:42:46,100.439,33.282,5.88
1949-07-08,08:02:20,70.878,39.241,5.79
1949-07-10,03:53:42,70.835,39.178,7.5
1949-07-10,14:13:26,71.348,39.001,5.69
1949-07-10,15:19:02,71.049,39.037,6.12
1949-07-10,15:49:19,71.254,39.081,6.56
1949-07-10,16:24:05,71.097,39.096,6.85
1949-07-11,03:55:40,71.093,39.045,5.44
1949-07-19,17:42:16,71.07,39.129,6.03
1949-08-01,07:39:50,74.499,35.261,5.69
1949-08-11,20:59:10,88.945,31.072,5.62
1949-08-23,22:03:58,71.149,39.021,5.71
1949-08-29,14:32:30,70.933,38.976,5.61
1949-10-08,20:34:27,121.746,22.155,5.97
1949-10-20,02:21:32,94.012,46.376,5.6
1949-11-01,13:04:24,93.644,46.7,5.91
1949-11-11,15:44:23,121.198,22.677,5.92
1950-02-02,23:33:48,99.97,21.951,6.89
1950-02-03,02:51:56,99.983,21.814,6.71
1950-02-03,13:03:58,100.174,22.21,5.79
1950-02-25,05:47:13,99.024,45.708,6.08
1950-02-26,03:35:47,90.817,27.223,5.65
1950-06-18,12:46:28,99.768,34.95,5.8
1950-08-15,14:09:35,96.445,28.363,8.6
1950-08-15,18:38:49,95.731,28.52,6.17
1950-08-15,21:01:36,96.777,27.337,5.81
1950-08-15,21:42:23,92.944,25.343,6.01
1950-08-15,23:44:46,95.131,28.498,5.8
1950-08-16,05:33:12,96.746,28.665,5.75
1950-08-16,06:42:06,95.894,28.38,6.23
1950-08-16,15:29:30,94.866,29.063,5.75
1950-08-16,16:36:02,94.968,28.18,5.66
1950-08-16,17:51:35,92.802,27.492,5.96
1950-08-16,19:25:40,95.963,28.716,5.72
1950-08-16,20:11:20,97.217,26.886,5.48
1950-08-16,23:21:28,96.968,26.859,5.67
1950-08-17,01:54:18,94.844,28.427,6.14
1950-08-17,03:26:19,80.883,34.13,5.64
1950-08-17,05:29:20,94.774,29.622,5.74
1950-08-18,01:07:57,95.805,29.211,6.4
1950-08-18,16:58:55,96.557,29.723,6.09
1950-08-20,09:03:43,95.062,29.473,5.76
1950-08-21,05:51:35,97.157,27.186,5.74
1950-08-21,08:29:48,91.483,33.039,5.96
1950-08-22,02:22:42,95.511,29.932,5.96
1950-08-22,06:43:16,94.584,28.97,5.91
1950-08-22,13:22:26,97.171,26.992,6.07
1950-08-23,03:09:25,95.019,29.207,5.97
1950-08-23,15:34:03,97.02,27.048,5.68
1950-08-23,18:47:04,96.476,28.504,5.91
1950-08-24,01:27:54,96.672,28.249,5.64
1950-08-26,06:33:13,94.965,27.233,6.19
1950-08-27,11:00:06,94.6,29.183,5.55
1950-08-31,19:52:38,95.33,28.61,5.73
1950-09-01,07:12:05,95.302,29.688,5.73
1950-09-01,23:44:44,95.226,29.585,5.55
1950-09-02,16:14:44,96.753,29.758,5.93
1950-09-04,08:12:40,96.731,29.711,5.69
1950-09-11,09:39:54,94.158,28.615,5.81
1950-09-13,00:03:08,103.113,23.323,6
1950-09-13,11:07:42,95.133,27.605,6.22
1950-09-17,15:56:01,93.962,32.44,5.63
1950-09-26,19:06:11,122.875,24.157,5.85
1950-09-28,03:29:40,121.481,23.095,6.06
1950-09-30,07:29:01,94.409,28.873,6.27
1950-10-03,23:01:59,97.508,27.161,6.04
1950-10-06,21:21:07,76.24,33.197,5.47
1950-10-08,04:50:19,94.401,28.55,6.35
1950-10-16,15:42:36,95.457,28.22,5.53
1950-10-29,06:02:33,95.354,27.419,5.96
1950-10-30,09:04:57,96.81,26.095,5.7
1950-10-30,23:14:06,95.851,33.173,5.69
1950-11-02,07:07:35,121.962,24.106,5.91
1950-11-02,20:17:33,97.396,30.353,5.62
1950-11-09,03:48:06,105.365,46.135,5.73
1950-11-12,21:30:33,94.807,27.233,5.51
1950-11-16,09:09:00,96.895,25.382,5.69
1950-11-17,22:01:08,70.311,38.643,5.66
1950-11-19,21:35:00,71.91,38.518,5.56
1950-11-21,20:54:01,70.336,38.578,5.64
1950-12-03,06:26:58,95.686,28.767,6.09
1950-12-29,11:56:09,87.974,32.735,6.1
1950-12-29,22:35:24,91.844,23.854,5.9
1951-01-01,03:07:54,109.988,47.582,5.88
1951-01-28,13:26:34,122.551,24.841,6.07
1951-03-06,18:58:18,95.427,28.661,5.73
1951-03-12,14:52:22,94.668,27.99,5.98
1951-03-16,13:56:55,97.487,30.634,5.84
1951-03-17,04:27:37,97.363,30.843,6.22
1951-04-06,23:53:07,97.391,30.731,5.73
1951-04-07,20:29:16,90.575,25.949,5.77
1951-04-14,04:10:09,71.592,39.089,6.08
1951-04-14,23:40:57,93.861,28.28,6.4
1951-04-22,03:37:45,94.575,28.842,5.96
1951-05-12,22:07:56,71.355,39.491,5.61
1951-05-28,15:59:24,86.685,28.925,5.97
1951-06-03,18:30:27,122.257,23.95,5.71
1951-06-20,21:50:23,121.632,23.912,6.11
1951-07-05,09:04:04,82.051,35.361,5.65
1951-07-21,01:32:30,96.529,28.619,5.82
1951-07-21,20:26:06,105.648,45.425,5.6
1951-08-01,13:37:31,95.312,31.539,5.53
1951-08-04,00:16:11,71.605,39.067,5.46
1951-08-28,02:59:30,98.74,25.826,5.53
1951-09-12,20:41:55,75.88,32.977,5.61
1951-10-21,21:34:22,121.4,23.487,7.48
1951-10-22,03:29:36,121.343,23.917,7.23
1951-10-22,04:28:13,121.282,23.769,6.7
1951-10-22,05:17:49,121.062,23.728,6.46
1951-10-22,05:43:08,121.393,23.775,6.96
1951-10-22,11:11:09,121.571,23.889,6.51
1951-10-22,12:48:47,121.741,24.188,6.58
1951-10-22,13:01:18,121.508,23.733,6.31
1951-10-22,14:46:52,121.326,23.904,6.45
1951-10-22,15:29:54,121.664,24.067,6.54
1951-10-22,16:07:02,121.478,24.022,6.46
1951-10-22,18:42:38,121.357,23.396,6.18
1951-10-22,20:24:52,122.005,24.269,6
1951-10-22,20:51:43,121.635,23.512,6.27
1951-10-22,23:36:32,121.849,24.285,5.88
1951-10-23,01:19:43,121.424,23.867,6.56
1951-10-23,08:55:20,121.548,23.892,6.31
1951-10-23,18:18:51,122.081,23.964,6.07
1951-10-24,03:39:08,121.623,23.946,6.27
1951-10-25,12:19:49,121.555,24.014,6.58
1951-10-28,01:55:55,121.624,24.138,6.11
1951-10-30,15:44:42,82.091,43.527,5.53
1951-10-30,16:14:34,82.209,43.553,5.64
1951-11-09,05:52:43,121.812,23.782,5.9
1951-11-17,04:46:03,91.498,30.908,6.13
1951-11-18,09:35:55,91.261,31.056,7.7
1951-11-18,18:41:31,91.451,30.477,5.61
1951-11-24,18:50:25,121.214,23.092,7.81
1951-11-26,06:38:36,121.397,22.817,6.44
1951-12-03,06:57:44,91.232,30.441,5.45
1951-12-05,06:58:37,121.165,22.679,6.07
1951-12-07,20:52:53,90.774,30.974,5.69
1951-12-21,08:37:34,100.013,26.579,6.41
1951-12-26,10:07:01,90.784,31.244,6.27
1951-12-26,16:30:54,95.528,39.49,6.17
1952-01-13,04:03:52,124.821,22.85,6.67
1952-01-23,03:29:30,95.438,39.733,5.96
1952-02-03,01:16:07,93.795,33.978,5.5
1952-02-06,05:27:01,98.661,39.594,5.77
1952-02-16,21:44:04,95.924,29.434,5.5
1952-03-06,09:11:29,90.768,29.879,5.48
1952-03-14,18:19:57,91.776,30.492,5.62
1952-03-19,09:04:19,125.834,38.872,6.35
1952-04-01,20:36:02,83.842,34.036,5.7
1952-04-10,05:57:19,124.838,24.066,6.35
1952-04-23,15:56:41,125.589,38.596,5.64
1952-04-30,01:49:13,95.068,26.621,5.45
1952-05-26,02:46:37,94.488,28.4,5.96
1952-06-02,10:08:27,91.651,30.891,5.77
1952-06-02,10:33:37,91.759,30.367,5.75
1952-06-04,06:19:55,78.739,37.435,5.77
1952-06-15,15:16:04,90.918,31.373,5.86
1952-06-19,12:12:59,99.797,22.565,6.68
1952-06-20,05:46:23,121.956,24.029,6.61
1952-06-23,12:03:16,122.104,24.365,6.17
1952-06-25,23:19:55,102.155,29.796,6.14
1952-08-17,16:02:15,91.601,30.648,7.4
1952-08-25,01:44:54,93.905,28.138,5.63
1952-09-14,09:34:28,91.861,34.345,6.04
1952-09-15,17:59:27,91.957,30.308,5.55
1952-09-30,12:52:04,102.25,28.43,6.62
1952-10-01,13:21:17,92.1,36.52,5.65
1952-10-05,22:04:32,93.198,37.008,6.09
1952-10-07,18:02:20,87.446,31.464,5.81
1952-10-08,14:24:06,112.799,38.7,5.8
1952-10-31,23:51:40,101.159,33.224,6.19
1952-11-19,10:23:33,86.506,29.682,5.84
1952-12-08,15:09:31,100.002,22.547,6.21
1953-02-11,23:22:21,78.19,39.923,5.74
1953-02-23,00:46:11,81.382,29.529,5.82
1953-03-04,14:45:53,121.667,23.968,5.87
1953-03-16,17:35:37,78.353,40.01,5.61
1953-04-05,10:15:45,122.388,23.946,5.96
1953-04-23,03:50:59,96.712,30.495,5.85
1953-04-23,03:53:38,96.874,31.049,6.02
1953-04-24,23:38:39,86.559,43.629,5.72
1953-04-25,16:23:43,86.418,43.631,5.67
1953-05-01,21:18:14,72.675,33.252,5.5
1953-05-03,23:57:08,103.158,24.119,5.56
1953-07-09,19:02:14,77.968,39.989,6.13
1953-07-09,20:43:37,78.279,40.049,5.79
1953-08-06,18:55:42,86.52,43.554,5.84
1953-08-29,01:58:30,82.333,28.168,5.77
1953-09-06,01:32:27,90.072,50.493,5.73
1953-10-08,16:20:12,97.262,29.824,5.92
1953-10-08,19:11:05,82.892,32.258,6.09
1953-10-11,17:08:10,82.786,32.116,6.47
1953-11-29,00:35:46,86.335,43.857,6.04
1953-12-03,14:54:12,85.743,31.151,6.53
1954-01-11,17:09:07,125.661,22.86,6.04
1954-01-23,16:06:34,72.415,37.332,5.9
1954-01-23,17:12:01,72.365,37.381,5.65
1954-02-11,00:30:21,101.217,38.956,6.98
1954-02-19,13:28:31,90.991,45.104,5.71
1954-02-23,06:40:36,91.605,27.672,6.16
1954-07-21,04:38:56,101.033,27.517,5.72
1954-07-31,01:00:04,104.151,38.622,6.86
1954-09-04,06:43:50,83.825,28.169,5.91
1954-09-04,08:53:31,121.647,21.475,6.01
1954-09-06,16:47:06,121.064,20.724,6.1
1954-09-07,00:08:28,120.896,20.705,6.14
1954-09-13,18:12:44,121.305,20.968,5.91
1954-09-13,18:19:22,121.287,20.773,5.96
1954-09-17,07:33:30,121.795,24.14,5.81
1954-12-03,21:38:18,74.734,41.287,5.97
1955-01-28,17:02:43,82.579,33.136,6.47
1955-03-06,20:55:29,72.784,38.096,6.33
1955-03-09,09:19:12,122.481,24.065,5.8
1955-03-12,16:42:22,73.194,34.6,5.53
1955-03-22,06:14:14,98.337,25.828,5.99
1955-03-27,14:38:49,90.166,29.671,5.93
1955-04-04,11:11:28,121,21.779,6.5
1955-04-14,01:29:05,101.759,29.957,7.09
1955-04-15,03:40:57,74.734,39.831,6.94
1955-04-15,04:13:31,74.545,39.897,6.92
1955-04-24,12:59:16,83.805,44.289,6.34
1955-05-04,00:17:01,96.927,27.051,5.77
1955-06-05,06:11:29,121.316,24.227,6.2
1955-06-05,15:43:13,75.482,39.718,5.68
1955-06-07,00:48:58,101.109,26.669,6.18
1955-06-15,01:04:00,71.517,39.095,5.47
1955-06-17,08:06:40,121.284,22.473,6.22
1955-06-23,11:19:22,71.068,42.087,5.52
1955-06-27,10:14:13,78.506,32.294,6.15
1955-07-24,16:20:08,121.737,23.396,6.07
1955-08-04,06:40:50,86.43,30.675,5.69
1955-08-21,16:04:08,95.843,23.98,5.84
1955-08-23,14:09:21,71.012,30.836,5.56
1955-09-22,03:25:16,122.353,24.025,6.61
1955-09-23,15:06:21,101.78,26.467,6.7
1955-09-24,10:21:33,121.334,22.118,6.34
1955-09-28,01:46:40,101.671,26.28,5.89
1955-10-01,06:29:59,101.429,29.977,5.88
1955-10-13,17:50:20,121.748,23.71,5.91
1955-12-14,10:51:52,92.656,21.819,6.21
1955-12-29,08:25:36,90.189,29.845,5.91
1956-01-29,22:21:00,120.891,20.855,6.12
1956-02-29,20:51:22,94.276,23.302,6.2
1956-03-03,10:13:48,94.218,23.375,5.82
1956-03-05,07:12:24,77.265,37.669,6.07
1956-04-11,01:45:15,70.399,38.831,5.45
1956-05-08,19:50:07,74.669,38.821,5.52
1956-06-12,03:12:31,90.853,25.03,5.54
1956-06-29,02:21:56,122.424,24.04,6.22
1956-07-16,15:07:13,95.781,22.178,6.82
1956-08-22,19:40:19,95.211,27.974,5.58
1956-11-18,05:19:32,76.731,39.825,5.61
1956-12-21,03:27:45,96.208,26.611,5.75
1956-12-30,21:59:16,94.122,23.38,5.81
1957-02-06,20:35:00,105.331,50.291,6.35
1957-02-23,20:26:21,121.577,23.965,6.92
1957-04-14,07:11:58,84.348,30.521,6.43
1957-04-22,01:42:23,84.297,30.841,5.96
1957-04-26,02:11:56,70.804,36.579,5.55
1957-06-11,04:57:27,70.64,36.477,5.77
1957-07-01,19:30:25,93.894,24.31,6.2
1957-08-23,11:42:38,121.793,24.077,6
1957-08-30,16:18:03,72.839,39.331,5.79
1957-09-01,12:49:58,74.411,39.106,5.58
1957-09-02,21:27:39,71.176,36.424,6.1
1957-10-19,18:28:59,121.517,23.655,6.85
1957-12-04,03:37:54,99.368,45.189,8.1
1957-12-04,13:20:13,101.446,45.052,6.07
1957-12-07,14:11:17,100.258,43.264,5.63
1957-12-08,16:26:33,104.413,44.722,5.8
1958-01-06,11:24:15,96.802,25.648,5.77
1958-01-07,06:05:13,70.302,38.842,5.77
1958-01-09,17:39:30,85.09,44.735,5.9
1958-01-22,18:28:59,121.637,23.601,6.03
1958-01-23,05:30:14,84.133,30.622,5.47
1958-02-07,23:23:38,104.014,31.464,5.97
1958-02-19,10:33:07,74.751,39.079,5.56
1958-02-20,03:57:46,120.388,20.738,5.67
1958-02-20,04:38:38,120.445,20.755,5.68
1958-02-24,12:27:11,99.713,45.141,6.18
1958-02-27,23:27:58,120.184,20.923,6.31
1958-03-03,07:22:47,121.867,23.216,5.75
1958-03-11,00:26:03,124.327,24.945,7.15
1958-03-15,00:24:07,121.884,22.706,6.17
1958-03-22,10:11:34,93.842,23.515,6.04
1958-04-07,19:13:30,98.577,45.273,6.87
1958-04-12,13:25:29,125.996,24.853,6.04
1958-04-13,04:08:54,98.682,45.195,5.66
1958-04-21,05:32:05,121.655,24.131,5.63
1958-04-30,13:54:52,103.968,38.371,5.53
1958-05-07,14:47:43,71.094,34.751,5.51
1958-06-23,05:10:06,102.93,48.739,6.08
1958-06-24,04:48:23,78.567,40.476,5.8
1958-06-26,07:39:24,126.016,23.975,5.56
1958-08-20,08:46:12,122.49,23.997,5.83
1958-10-13,08:58:16,74.981,41.62,5.69
1958-10-28,05:22:53,96.194,25.22,5.53
1958-10-28,10:46:34,84.553,30.472,6.3
1958-11-03,14:31:40,84.54,30.44,5.55
1958-12-21,05:46:32,80.939,44.598,6.42
1958-12-28,05:34:41,79.9,29.926,6.06
1959-02-14,22:25:53,96.459,27.604,5.69
1959-02-15,04:02:30,83.571,44.277,5.69
1959-04-12,10:59:26,122.397,23.912,5.75
1959-04-26,20:40:40,122.6,24.802,6.9
1959-04-27,13:09:26,92.72,33.218,5.88
1959-06-02,02:37:50,120.818,20.897,5.91
1959-06-02,04:57:23,120.821,20.944,6.23
1959-06-27,19:11:31,79.925,41.804,5.81
1959-07-31,19:53:06,70.385,38.893,5.6
1959-08-10,23:07:33,110.669,35.39,5.47
1959-08-15,08:57:07,121.105,22.078,7.22
1959-08-16,01:21:09,121.064,22.116,5.91
1959-08-17,01:02:39,121.176,22.301,5.67
1959-08-27,23:53:18,96.127,25.086,5.71
1959-09-21,12:19:40,74.658,40.811,5.45
1959-09-25,02:36:53,121.396,21.964,6.46
1959-11-02,13:15:40,92.426,21.544,5.73
1959-11-10,20:56:18,88.708,36.231,5.84
1959-11-15,10:25:19,75.311,38.78,6.07
1959-11-30,11:13:02,80.676,44.482,6.02
1960-01-03,11:24:06,84.542,43.7,5.69
1960-01-12,01:52:41,122.323,23.401,5.84
1960-03-05,11:25:08,81.158,29.411,5.67
1960-07-09,00:42:35,125.436,25.701,5.85
1960-07-29,10:42:48,90.297,26.488,5.64
1960-09-02,13:46:11,98.394,28.839,5.96
1960-09-28,05:29:37,95.857,32.441,5.62
1960-11-09,10:43:46,103.629,32.706,6.29
1960-12-03,04:24:19,104.521,43.099,6.77
1960-12-05,08:38:49,104.386,43.224,5.71
1960-12-11,01:07:46,84.455,36.186,5.74
1961-02-04,19:09:20,122.566,24.059,6.07
1961-04-01,15:18:29,77.841,39.857,6.77
1961-04-04,09:46:44,77.91,39.858,6.34
1961-04-06,01:33:52,77.72,39.813,5.79
1961-04-07,21:17:48,72.877,39.432,5.66
1961-04-09,15:35:14,122.124,24.078,6.87
1961-04-13,16:34:45,77.712,39.762,7.04
1961-05-19,16:37:27,123.637,23.686,5.93
1961-06-04,07:33:06,81.974,34.029,6.16
1961-06-11,17:15:34,98.619,24.845,5.62
1961-06-12,09:58:20,106.044,21.48,5.68
1961-06-27,07:03:45,99.687,27.857,6.08
1961-07-13,21:44:35,122.704,22.989,5.94
1961-09-17,08:41:59,122.28,24.02,6.11
1961-10-05,22:35:02,121.807,24.07,5.79
1961-12-04,12:38:15,95.252,33.344,6.08
1961-12-30,07:08:38,77.425,39.878,5.82
1962-02-20,22:02:43,96.999,26.099,6.27
1962-03-18,20:18:56,114.639,23.82,6
1962-05-21,12:02:55,95.925,36.929,6.6
1962-06-14,22:14:17,126.228,26.424,5.98
1962-06-24,01:21:18,101.066,25.405,5.96
1962-06-25,11:10:29,122.612,24.155,6.43
1962-07-01,21:23:42,75.322,39.767,5.63
1962-07-06,23:05:35,70.412,36.458,6.71
1962-08-03,11:04:06,73.286,40.782,5.79
1962-08-11,08:15:44,123.416,25.193,6.49
1962-08-19,18:26:42,81.554,44.671,6.31
1962-09-22,06:51:34,96.917,26.334,6.11
1962-10-08,21:56:26,121.893,24.251,6.49
1962-11-26,05:29:35,77.285,39.764,5.85
1962-12-17,17:25:42,106.193,37.949,5.66
1963-02-13,08:50:05,122.094,24.411,7.2
1963-02-25,17:11:03,123.139,24.179,5.69
1963-03-04,13:38:43,121.951,24.519,6.27
1963-03-10,02:53:34,122.158,24.693,6.07
1963-04-12,00:41:30,78.781,31.885,5.48
1963-04-19,07:35:25,96.993,35.613,6.7
1963-04-21,04:38:23,122.321,24.171,5.85
1963-04-23,02:51:16,103.54,46.727,5.67
1963-04-23,09:55:09,99.646,25.656,5.75
1963-05-11,17:49:45,122.302,24.101,5.85
1963-06-19,10:47:27,92.031,25,5.63
1963-06-21,15:26:31,92.167,24.905,5.7
1963-06-26,14:09:21,76.487,36.299,6
1963-07-13,14:06:25,122.473,24.097,5.88
1963-07-24,11:32:19,122.113,24.641,5.93
1963-08-29,08:53:49,74.246,39.684,6.5
1963-08-30,04:46:24,80.003,44.809,5.58
1963-10-07,23:34:27,110.853,42.988,5.77
1963-10-16,15:43:05,73.337,38.722,6.47
1963-10-29,22:23:55,92.545,47.376,5.7
1963-12-18,06:40:09,82.603,41.844,5.75
1964-01-06,15:07:11,82.364,44.394,5.12
1964-01-18,12:04:45,120.683,23.097,6.5
1964-01-22,15:58:47,93.594,22.307,6.21
1964-01-28,14:09:18,70.947,36.48,6.6
1964-02-13,13:53:19,72.956,39.452,5.36
1964-03-16,01:05:18,95.673,37.05,5.3
1964-03-27,23:03:42,89.285,27.04,5.18
1964-04-13,03:20:02,90.08,27.592,5.53
1964-05-24,00:00:50,82.174,30.069,5.32
1964-05-28,01:56:58,122.004,24.467,5.56
1964-05-31,13:19:45,103.269,35.302,5.18
1964-06-03,02:49:19,95.689,26,5.6
1964-06-05,02:36:14,84.753,42.473,5.26
1964-06-10,17:55:38,93.179,31.745,5.31
1964-06-27,02:28:57,77.563,40.41,5.37
1964-07-06,10:13:47,71.267,37.021,5.81
1964-07-12,20:16:01,95.182,24.798,5.59
1964-07-13,10:58:48,94.582,23.473,5.52
1964-08-03,07:44:46,121.164,22.522,5.87
1964-08-30,02:35:08,88.304,27.386,5.35
1964-09-01,13:22:37,92.229,26.982,5.76
1964-09-26,00:46:02,80.474,29.829,5.9
1964-10-06,20:19:34,80.909,29.287,5.4
1964-10-21,23:09:20,93.798,28.065,6.78
1964-10-25,22:56:09,70.738,38.693,5.14
1964-10-26,15:16:47,94.591,43.013,5.32
1964-10-28,19:35:14,71.167,36.339,5.51
1964-11-23,06:57:58,86.347,41.81,5.17
1964-11-26,10:21:09,121.934,24.934,6.22
1965-01-10,14:54:00,111.504,35.031,5.11
1965-01-12,13:32:26,87.867,27.357,5.9
1965-01-12,13:55:20,87.735,27.407,5.45
1965-01-12,16:18:12,111.525,35.026,5.22
1965-01-15,15:27:18,111.706,34.798,5.28
1965-01-18,15:21:55,95.635,37.16,5.21
1965-01-23,22:02:53,73.324,35.966,5.38
1965-01-29,20:06:03,73.4,35.594,5.29
1965-02-02,15:56:52,73.251,37.523,5.96
1965-02-18,04:26:38,94.186,25.011,5.61
1965-03-01,08:18:58,121.218,21.104,5.74
1965-03-01,13:20:58,121.148,21.122,5.6
1965-03-03,07:20:44,101.599,44.654,5.37
1965-03-14,15:53:08,70.724,36.405,7.44
1965-03-15,02:02:10,121.117,22.635,5.84
1965-03-18,02:41:28,80.365,29.732,5.4
1965-03-21,15:09:15,78.505,40.545,5.29
1965-04-10,14:11:22,73.151,37.593,5.37
1965-04-11,22:33:04,92.4,26.73,5.32
1965-04-15,05:09:51,122.897,25.08,5.62
1965-04-26,22:15:46,120.798,21.045,6.1
1965-05-04,08:34:44,79.414,41.801,6.21
1965-05-13,10:51:16,80.271,29.8,5.21
1965-05-17,17:19:34,121.248,22.336,6.7
1965-05-30,08:48:19,95.835,25.9,5.79
1965-05-31,02:04:43,78.017,32.606,5.38
1965-06-01,07:52:26,83.041,28.486,5.45
1965-06-10,05:48:58,70.526,36.013,5.53
1965-06-14,13:17:01,87.749,32.05,5.59
1965-06-15,07:59:20,95.469,29.652,5.48
1965-06-16,23:49:03,87.577,31.948,5.31
1965-06-17,20:14:52,87.784,32.052,5.86
